img_name,visibility,exposure
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_424992500_00388_jpg.rf.ec28701153afa1dd22f46920ffb9297f.jpg,0.0019038275284324,0.01883056640625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_425503100_00066_jpg.rf.c80d682dcb624742ec4e67f3dfc73544.jpg,0.7339952423401629,0.00014404296875
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_01_425008500_00677_jpg.rf.85e0f1a63299479dd07b5c5314f7beca.jpg,0.3271986840606542,0.09346923828125
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_05_425608200_00814_jpg.rf.51da696c5976e986c5c492e99d2dd638.jpg,0.0266045374720221,0.008359375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_01_425005700_00442_jpg.rf.ef12f267a48c4fae4160ff0ff6c1cd07.jpg,0.1964212220137644,0.01640380859375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_02_3436789500_00005_jpg.rf.85f310f1107d6db92898a8766345b99e.jpg,0.4474825824589109,0.00232666015625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_4401440300_00347_jpg.rf.ff9406713a4ed5507b002d4ce5f72e52.jpg,0.3505753070458953,0.0
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_06_425614600_00411_jpg.rf.0ca4276f5b7c9adc24a31de9d096a32b.jpg,0.1730546836483805,0.0
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_07_4404374100_01265_jpg.rf.7c0ea7dc6275568c84f63ffd923f5c66.jpg,0.0895515286396191,0.0
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_08_425007500_01452_jpg.rf.a6354954b51ef244ccef3d9462ffe717.jpg,0.0465801033798717,0.00269775390625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_01_425502900_00018_jpg.rf.993eb5cbb2f35e662145c2aa415d9879.jpg,0.0739672073211112,0.026728515625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_08_425508200_00024_jpg.rf.e7b2ff05772bc1c560893f689919a53b.jpg,0.3725711299721142,0.0112939453125
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_08_4406743300_00468_jpg.rf.3298d91af6c8c83868684ff0feb87c36.jpg,0.2659241249366989,0.04225341796875
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_07_4406645900_00730_jpg.rf.68f3b77d92761bf22a8e39c9837cbacd.jpg,0.1418455251792267,0.011796875
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_4403715000_00003_jpg.rf.8fd599665109faa6025da5f5d7de01b0.jpg,0.5538277542254831,0.0022607421875
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_08_425391700_00089_jpg.rf.c8fe702a294d891b9cb8143305d79e74.jpg,0.4287853605107929,0.0149609375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_02_3436813700_00788_jpg.rf.33ac3428ca0da097f8ec6f666d2caf28.jpg,0.3559173053932613,0.031240234375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_08_425391700_00198_jpg.rf.79baed4ea8e426615cf676e94acf6292.jpg,0.2570823088446686,0.02224365234375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_08_425637500_00653_jpg.rf.269078f5716d0f1c7eb7259f891ec266.jpg,0.005716428684343,0.03289794921875
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_05_425505500_00053_jpg.rf.bcd8bcf9d6074b0fab4f2b095510420f.jpg,0.2737744084354496,0.0
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_425391000_00491_jpg.rf.f28eeb3c2ee29652d34f681582fdf627.jpg,0.3812344247542572,0.0
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_06_3403398500_01173_jpg.rf.3de8052bffb9ec5bcee37699641630ec.jpg,0.5788199622841507,0.00013916015625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,0.291733416475079,0.00358642578125
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_06_4406562900_00002_jpg.rf.bda7ab14f0be7131f2b4d3a02af2c1df.jpg,0.1042951268482831,0.00134033203125
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_01_425005700_00406_jpg.rf.3d18020876f46e3b235c9c2b79c7c0a6.jpg,0.2104937371009821,0.0214990234375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_06_4406645900_00001_jpg.rf.fef25d6e5e72505390955126bb6c5844.jpg,0.5788315210670799,0.0038134765625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_424992300_00206_jpg.rf.db57f94ddc87cd8c8d31d86134bfe8b5.jpg,0.3562473116600984,0.03131103515625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_SIS001540_00786_jpg.rf.9639d974e6cd04fcfbe0ca3a847c2c23.jpg,0.2996645906636714,0.00029541015625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_425644600_00006_jpg.rf.feb60eafb5ebdef584a26d874345da58.jpg,0.7235573740049658,0.0
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_424992300_00514_jpg.rf.b1eee4d04fd6d8ce8f6ad7cac1a91c98.jpg,0.4194244233253646,0.01484619140625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_01_425008500_00104_jpg.rf.32e3c393304c5bd5dd58d6f5c54b11b2.jpg,0.2230348288751818,0.08839599609375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_07_424714400_00009_jpg.rf.b093d048d4dd9a68725899c42f343812.jpg,0.3792465535272459,0.0
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_3403396800_01005_jpg.rf.089e7bcff1fe4ca0a5efcbb8ba1d31a3.jpg,0.6355955190201932,0.00048583984375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_01_425614600_00001_jpg.rf.d08146824f2f274a835da26023733959.jpg,0.2572121151940269,0.0001904296875
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_02_436164300_01201_jpg.rf.85573a21edbf1fa649474a2d02b1f985.jpg,0.062805782931839,2.9296875e-05
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_02_3436813700_00329_jpg.rf.6b0f3214e509051d3f663785b72f9977.jpg,0.0304573835233368,0.03882080078125
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_03_436165200_00707_jpg.rf.c381097c20f217474d6a7055b68e42b5.jpg,0.5092565496098105,0.00050537109375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_06_436164700_01556_jpg.rf.f334be6da007856c550eea2733e6ddfb.jpg,0.1742644653580993,0.0002099609375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_07_4406645900_00618_jpg.rf.4728af3455c5277eb1fddbd3836acad8.jpg,0.0954307206910409,0.0099755859375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_01_425243300_00542_jpg.rf.14bf99bd3ac913df040788581e0c88dc.jpg,0.2892448529605895,0.0519677734375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_07_4406645900_00539_jpg.rf.5326b38415f2224b33d1177da2f08acc.jpg,0.0479346245935789,0.01267578125
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_06_3403391400_01266_jpg.rf.80af5beb629c06713ab61361167a5fb1.jpg,0.4482000639673424,0.00046630859375
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_05_4406645900_00121_jpg.rf.1436f27643598a147db9887106c187f6.jpg,0.0666252423704526,0.035244140625
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_06_4406645900_00492_jpg.rf.e7263b2fc93e67e0e539b5c351794ac4.jpg,0.1582692533496428,0.00095703125
/Data4/student_zhihan_data/data/GC10-DET_MedianBlur_15/test/images/img_08_425508200_00364_jpg.rf.b7359501e11684697ea0179ee2d73c6a.jpg,0.0002698728628561,0.02005859375
