img_name,objectness_uncertainty,weighted_variance_sum,weighted_entropy
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_08_425637800_00890_jpg.rf.4e3226a45f7bf69e58918d8952b79b6b.jpg,0.010179209,4.791544811314363e-05,0.0866335944169182
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_03_424992500_00388_jpg.rf.ec28701153afa1dd22f46920ffb9297f.jpg,0.0028474142,6.365398555731514e-05,0.1711089739229566
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_03_425503100_00066_jpg.rf.c80d682dcb624742ec4e67f3dfc73544.jpg,0.008975764,2.0127316540218545e-05,0.121135672911423
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_01_425008500_00677_jpg.rf.85e0f1a63299479dd07b5c5314f7beca.jpg,0.010877881,5.613486447486181e-05,0.0707612547901742
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_05_425608200_00814_jpg.rf.51da696c5976e986c5c492e99d2dd638.jpg,0.015484533,0.0004843713848812,0.0816188529038644
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_01_425005700_00442_jpg.rf.ef12f267a48c4fae4160ff0ff6c1cd07.jpg,0.0024022833,0.0001435368465264,0.093402565145795
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_02_3436789500_00005_jpg.rf.85f310f1107d6db92898a8766345b99e.jpg,0.0075846654,0.004951508452105,0.2770347476263717
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_03_4401440300_00347_jpg.rf.ff9406713a4ed5507b002d4ce5f72e52.jpg,0.0019885672,4.412593119695885e-05,0.1103110909613351
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_06_425614600_00411_jpg.rf.0ca4276f5b7c9adc24a31de9d096a32b.jpg,0.0060736462,0.0003769430177994,0.0915803435057371
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_07_4404374100_01265_jpg.rf.7c0ea7dc6275568c84f63ffd923f5c66.jpg,0.0029439945,0.0001130798374266,0.0934268907418376
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_08_425007500_01452_jpg.rf.a6354954b51ef244ccef3d9462ffe717.jpg,0.016104816,9.141368760198768e-05,0.2020110099776223
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_01_425502900_00018_jpg.rf.993eb5cbb2f35e662145c2aa415d9879.jpg,0.002751069,5.597869240326856e-05,0.1046236514009302
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_08_425508200_00024_jpg.rf.e7b2ff05772bc1c560893f689919a53b.jpg,0.0065703043,0.0040567307649441,0.1869509650294673
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_03_4403715000_00003_jpg.rf.8fd599665109faa6025da5f5d7de01b0.jpg,0.0042150407,0.0012888343635702,0.3052506914731357
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_08_425391700_00089_jpg.rf.c8fe702a294d891b9cb8143305d79e74.jpg,0.0031480095,2.3467628766202083e-05,0.0990800748120794
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_02_3436813700_00788_jpg.rf.33ac3428ca0da097f8ec6f666d2caf28.jpg,0.013541776,0.0007003567611547,0.2848830481771706
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_08_425391700_00198_jpg.rf.79baed4ea8e426615cf676e94acf6292.jpg,0.006371334,0.000166579078975,0.1046876110152987
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_08_425637500_00653_jpg.rf.269078f5716d0f1c7eb7259f891ec266.jpg,0.013800288,0.0003268445238283,0.2145710645636679
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_05_425505500_00053_jpg.rf.bcd8bcf9d6074b0fab4f2b095510420f.jpg,0.020712366,0.0001667052122355,0.0768860967682275
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_06_3403398500_01173_jpg.rf.3de8052bffb9ec5bcee37699641630ec.jpg,0.005506477,2.8609669622275757e-06,0.1111737129500378
/Data4/student_zhihan_data/data/GC10-DET_brightness_30/images/img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,0.00073620887,0.0009014724372083,0.2544957253833612
